C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_28_489.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_28_489.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_28_489.jpg, -0.3131658, 1, 0, 5.730862
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_28_590.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_28_590.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_28_590.jpg, -0.01302604, 1, 0, 6.878617
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_28_691.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_28_691.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_28_691.jpg, 0, 1, 0, 8.014634
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_28_794.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_28_794.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_28_794.jpg, 0, 1, 0, 9.141381
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_28_894.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_28_894.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_28_894.jpg, 0, 1, 0, 10.25716
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_003.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_003.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_003.jpg, -0.2939031, 1, 0, 11.33484
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_108.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_108.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_108.jpg, -0.2744415, 1, 0, 12.33381
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_219.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_219.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_219.jpg, 0, 1, 0, 13.78468
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_319.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_319.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_319.jpg, 0, 1, 0, 14.6965
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_419.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_419.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_419.jpg, -0.0689211, 1, 0, 15.8107
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_527.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_527.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_527.jpg, -0.4219674, 1, 0, 16.99224
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_634.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_634.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_634.jpg, -0.3358266, 1, 0, 17.92398
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_743.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_743.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_743.jpg, -0.03895054, 1, 0, 18.94436
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_845.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_845.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_845.jpg, 0, 1, 0, 19.98085
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_29_952.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_29_952.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_29_952.jpg, -0.2271903, 1, 0, 21.16823
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_057.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_057.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_057.jpg, -0.5402128, 1, 0, 22.01846
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_167.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_167.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_167.jpg, -0.2098659, 1, 0, 23.1722
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_277.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_277.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_277.jpg, 0, 1, 0, 24.1381
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_383.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_383.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_383.jpg, 0, 1, 0, 25.09512
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_493.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_493.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_493.jpg, -0.2521869, 1, 0, 26.21901
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_602.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_602.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_602.jpg, -0.5321631, 1, 0, 26.99452
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_708.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_708.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_708.jpg, -0.1721421, 1, 0, 28.09276
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_808.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_808.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_808.jpg, 0, 1, 0, 29.005
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_30_912.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_30_912.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_30_912.jpg, 0, 1, 0, 29.91783
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_020.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_020.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_020.jpg, 0, 1, 0, 30.19033
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_126.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_126.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_126.jpg, -0.3570114, 1, 0, 30.16317
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_230.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_230.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_230.jpg, -0.04826552, 1, 0, 30.19051
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_335.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_335.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_335.jpg, 0, 1, 0, 30.18995
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_440.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_440.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_440.jpg, 0, 1, 0, 30.19024
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_550.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_550.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_550.jpg, 0, 1, 0, 30.1903
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_651.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_651.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_651.jpg, -0.3040653, 1, 0, 30.16767
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_758.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_758.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_758.jpg, -0.1592877, 1, 0, 30.1914
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_871.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_871.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_871.jpg, 0, 1, 0, 30.18893
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_31_973.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_31_973.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_31_973.jpg, 0, 1, 0, 30.19023
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_082.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_082.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_082.jpg, 0, 1, 0, 30.19033
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_185.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_185.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_185.jpg, -0.1880574, 1, 0, 30.18154
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_298.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_298.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_298.jpg, -0.3732984, 1, 0, 30.1671
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_404.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_404.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_404.jpg, -0.1071312, 1, 0, 30.19246
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_510.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_510.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_510.jpg, 0, 1, 0, 30.18966
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_612.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_612.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_612.jpg, 0, 1, 0, 30.19054
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_719.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_719.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_719.jpg, 0, 1, 0, 30.19034
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_823.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_823.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_823.jpg, 0, 1, 0, 30.1903
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_32_928.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_32_928.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_32_928.jpg, 0, 1, 0, 30.19034
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_031.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_031.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_031.jpg, 0, 1, 0, 30.19029
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_139.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_139.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_139.jpg, 0, 1, 0, 30.19032
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_247.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_247.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_247.jpg, -0.0769773, 1, 0, 30.18881
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_349.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_349.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_349.jpg, -0.2683854, 1, 0, 30.17415
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_451.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_451.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_451.jpg, 0, 1, 0, 30.18793
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_559.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_559.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_559.jpg, 0, 1, 0, 30.19009
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_664.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_664.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_664.jpg, 0, 1, 0, 30.19028
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_772.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_772.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_772.jpg, -0.1736142, 1, 0, 30.18238
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_875.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_875.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_875.jpg, -0.3287643, 1, 0, 30.16901
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_33_981.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_33_981.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_33_981.jpg, -0.04013009, 1, 0, 30.1904
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_087.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_087.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_087.jpg, 0, 1, 0, 30.19038
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_190.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_190.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_190.jpg, 0, 1, 0, 30.19029
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_299.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_299.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_299.jpg, 0, 1, 0, 30.19036
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_400.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_400.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_400.jpg, 0, 1, 0, 30.19034
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_511.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_511.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_511.jpg, 0, 1, 0, 30.1903
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_617.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_617.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_617.jpg, -0.1372716, 1, 0, 30.18492
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_723.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_723.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_723.jpg, -0.4580934, 1, 0, 30.14689
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_825.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_825.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_825.jpg, -0.1923525, 1, 0, 30.19078
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_34_933.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_34_933.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_34_933.jpg, 0, 1, 0, 30.18909
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_35_036.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_35_036.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_35_036.jpg, 0, 1, 0, 30.18946
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_35_144.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_35_144.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_35_144.jpg, 0, 1, 0, 30.19032
C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\center_2026_04_22_09_21_35_252.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\left_2026_04_22_09_21_35_252.jpg, C:\Users\Muham\Desktop\SelfDrivingSimulation\dataset\IMG\right_2026_04_22_09_21_35_252.jpg, 0, 1, 0, 30.18972
